SpeciesID,Type,IsVertibrate,IsMammal,DNAtype,Ncodons,SpeciesName,Domain,Kingdom,Phylum,Class,Order,Family,Genus,RawGenomeKmeans,NMFGenomeKmeans,RawGenomeSpec
262320,bacteria,0,0,0,1942,Flavobacterium frigidimaris,bacteria,bacteria,bacteroidetes,flavobacteria,flavobacteriales,flavobacteriaceae,flavobacterium,0,0,1
37752,bacteria,0,0,0,1128,Flavobacterium hibernum,bacteria,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,flavobacterium,0,0,1
986,bacteria,0,0,0,6847,Flavobacterium johnsoniae,bacteria,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,flavobacterium,0,5,1
376686,bacteria,0,0,0,1796183,Flavobacterium johnsoniae UW101,bacteria,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,flavobacterium,0,5,1
255,bacteria,0,0,0,1654,Flavobacterium' lutescens,,bacteria,bacteroidota,bacteroidia,flavobacteriales,flavobacteriaceae,flavobacterium,1,6,0
294631,bacteria,0,0,0,10928,Flavobacterium phage 11b,,,,,,,,0,5,1
96345,bacteria,0,0,0,7322,Flavobacterium psychrophilum,bacteria,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,flavobacterium,0,0,1
402612,bacteria,0,0,0,807641,Flavobacterium psychrophilum JIP02/86,bacteria,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,flavobacterium,0,5,1
268949,bacteria,0,0,0,1936,Flavobacterium sp.,bacteria,bacteria,bacteroidota,flavobacteriia,flavobacteriales,flavobacteriaceae,flavobacterium,1,1,0
317580,bacteria,0,0,0,1047,Flavobacterium sp. 4214,bacteria,bacteria,bacteroidota,flavobacteriia,flavobacteriales,flavobacteriaceae,flavobacterium,0,0,1
74567,bacteria,0,0,0,2172,Flavobacterium sp. ATCC 27551,bacteria,bacteria,bacteroidota,flavobacteriia,flavobacteriales,flavobacteriaceae,flavobacterium,1,3,0
408956,bacteria,0,0,0,1636,Flavobacterium sp. KI723T1,bacteria,bacteria,bacteroidota,flavobacteriia,flavobacteriales,flavobacteriaceae,flavobacterium,1,1,0
48038,plant,0,0,0,1120,Foeniculum vulgare,eukaryota,plantae,tracheophyta,magnoliopsida,apiales,apiaceae,foeniculum,2,5,1
158441,invertebrate,0,0,0,2636,Folsomia candida,eukaryota,animalia,arthropoda,collembola,entomobryomorpha,isotomidae,folsomia,2,3,1
186125,plant,0,0,0,1575,Fomitopsis palustris,eukaryota,fungi,basidiomycota,agaricomycetes,polyporales,fomitopsidaceae,fomitopsis,1,3,0
13068,invertebrate,0,0,0,7901,Forficula auricularia,eukaryota,animalia,arthropoda,insecta,dermaptera,forficulidae,forficula,0,5,1
55183,plant,0,0,0,2486,Forsythia x intermedia,eukaryota,plantae,tracheophyta,magnoliopsida,lamiales,oleaceae,forsythia,2,5,1
57918,plant,0,0,0,2021,Fragaria vesca,eukaryota,plantae,tracheophyta,magnoliopsida,rosales,rosaceae,fragaria,2,5,1
3747,plant,0,0,0,57572,Fragaria x ananassa,eukaryota,plantae,tracheophyta,magnoliopsida,rosales,rosaceae,fragaria,2,3,1
119857,bacteria,0,0,0,13519,Francisella tularensis subsp. holarctica,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,0,1
351581,bacteria,0,0,0,1347,Francisella tularensis subsp. holarctica FSC200,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,0,1
376619,bacteria,0,0,0,520783,Francisella tularensis subsp. holarctica LVS,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,5,1
393011,bacteria,0,0,0,471578,Francisella tularensis subsp. holarctica OSU18,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,5,1
135248,bacteria,0,0,0,3336,Francisella tularensis subsp. mediasiatica,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,0,1
264,bacteria,0,0,0,12435,Francisella tularensis subsp. novicida,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,5,1
430558,bacteria,0,0,0,1027,Francisella tularensis subsp. novicida GA99-3549,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,0,1
401614,bacteria,0,0,0,585804,Francisella tularensis subsp. novicida U112,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,5,1
119856,bacteria,0,0,0,34265,Francisella tularensis subsp. tularensis,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,0,1
393115,bacteria,0,0,0,499741,Francisella tularensis subsp. tularensis FSC198,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,5,1
177416,bacteria,0,0,0,498508,Francisella tularensis subsp. tularensis SCHU S4,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,5,1
418136,bacteria,0,0,0,506543,Francisella tularensis subsp. tularensis WY96-3418,bacteria,bacteria,proteobacteria,gammaproteobacteria,thiotrichales,francisellaceae,francisella,0,5,1
1859,bacteria,0,0,0,6676,Frankia alni,bacteria,bacteria,actinobacteria,actinomycetes,frankiales,frankiaceae,frankia,1,6,0
326424,bacteria,0,0,0,2164445,Frankia alni ACN14a,bacteria,bacteria,actinobacteria,actinomycetes,frankiales,frankiaceae,frankia,1,6,0
102890,bacteria,0,0,0,2633,Frankia sp. ACN14a,bacteria,bacteria,actinobacteria,magnoliopsida,actinomycetales,frankiaceae,frankia,1,6,0
92643,bacteria,0,0,0,1096,Frankia sp. ACN14a/ts-r,bacteria,bacteria,actinobacteria,magnoliopsida,actinomycetales,frankiaceae,frankia,1,6,0
138945,bacteria,0,0,0,1247,Frankia sp. Ar15,bacteria,bacteria,actinobacteria,magnoliopsida,actinomycetales,frankiaceae,frankia,1,6,0
1858,bacteria,0,0,0,4090,Frankia sp. ArI3,bacteria,bacteria,actinobacteria,magnoliopsida,actinomycetales,frankiaceae,frankia,1,6,0
106370,bacteria,0,0,0,1538992,Frankia sp. CcI3,bacteria,bacteria,actinobacteria,magnoliopsida,actinomycetales,frankiaceae,frankia,1,6,0
1856,bacteria,0,0,0,5804,Frankia sp. CpI1,bacteria,bacteria,actinobacteria,magnoliopsida,actinomycetales,frankiaceae,frankia,1,6,0
47227,bacteria,0,0,0,6924,Frankia sp. EuIK1,bacteria,bacteria,actinobacteria,magnoliopsida,actinomycetales,frankiaceae,frankia,1,6,0
133901,invertebrate,0,0,0,1652,Frankliniella occidentalis,eukaryota,animalia,arthropoda,insecta,thysanoptera,thripidae,frankliniella,3,2,0
70412,bacteria,0,0,0,6599,Frateuria sp. ANA-18,bacteria,bacteria,proteobacteria,gammaproteobacteria,xanthomonadales,xanthomonadaceae,frateuria,1,1,0
1197,bacteria,0,0,0,1599,Fremyella diplosiphon,bacteria,,cyanobacteria,cyanophyceae,nostocales,tolypothrichaceae,tolypothrix,2,5,1
293451,bacteria,0,0,0,31638,Fremyella diplosiphon Fd33,bacteria,,cyanobacteria,cyanophyceae,nostocales,tolypothrichaceae,tolypothrix,0,5,1
64177,plant,0,0,0,4382,Fritillaria agrestis,eukaryota,plantae,tracheophyta,liliopsida,liliales,liliaceae,fritillaria,3,2,0
3012,plant,0,0,0,1456,Fucus distichus,eukaryota,chromista,ochrophyta,phaeophyceae,fucales,fucaceae,fucus,3,2,0
49266,plant,0,0,0,1123,Fucus vesiculosus,eukaryota,chromista,ochrophyta,phaeophyceae,fucales,fucaceae,fucus,3,4,0
76130,plant,0,0,0,1047,Funalia trogii,,fungi,basidiomycota,agaricomycetes,polyporales,polyporaceae,trametes,3,3,0
29583,plant,0,0,0,2804,Funaria hygrometrica,eukaryota,plantae,bryophyta,bryopsida,funariales,funariaceae,funaria,2,0,1
8078,vertebrate,1,0,0,51004,Fundulus heteroclitus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,fundulidae,fundulus,3,2,0
351661,vertebrate,1,0,0,1924,Fundulus heteroclitus macrolepidotus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,fundulidae,fundulus,3,3,0
76053,vertebrate,1,0,0,1032,Fundulus majalis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,fundulidae,fundulus,3,6,0
282272,plant,0,0,0,7422,Fusarium acaciae-mearnsii,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
282267,plant,0,0,0,10693,Fusarium asiaticum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
282268,plant,0,0,0,8020,Fusarium austroamericanum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
282271,plant,0,0,0,10700,Fusarium boothii,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
56641,plant,0,0,0,8235,Fusarium cerealis,,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
281068,plant,0,0,0,5348,Fusarium cortaderiae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
5516,plant,0,0,0,7689,Fusarium culmorum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
61235,plant,0,0,0,3371,Fusarium equiseti,,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
42747,plant,0,0,0,9919,Fusarium heterosporum,,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
56643,plant,0,0,0,2673,Fusarium lunulosporum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
282269,plant,0,0,0,8022,Fusarium meridionale,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
282270,plant,0,0,0,5347,Fusarium mesoamericanum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
5507,plant,0,0,0,35216,Fusarium oxysporum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
62683,plant,0,0,0,1146,Fusarium oxysporum f. sp. ciceris,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
380134,plant,0,0,0,3307,Fusarium oxysporum f. sp. colocasiae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
100902,plant,0,0,0,2585,Fusarium oxysporum f. sp. conglutinans,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
5508,plant,0,0,0,3307,Fusarium oxysporum f. sp. cucumerinum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
42551,plant,0,0,0,3807,Fusarium oxysporum f. sp. dianthi,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
100903,plant,0,0,0,7383,Fusarium oxysporum f. sp. fragariae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
299031,plant,0,0,0,3307,Fusarium oxysporum f. sp. lactucae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
120295,plant,0,0,0,3307,Fusarium oxysporum f. sp. lagenariae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
59765,plant,0,0,0,36468,Fusarium oxysporum f. sp. lycopersici,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
120296,plant,0,0,0,1653,Fusarium oxysporum f. sp. melongenae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
61369,plant,0,0,0,5346,Fusarium oxysporum f. sp. melonis,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
120297,plant,0,0,0,3451,Fusarium oxysporum f. sp. niveum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
251360,plant,0,0,0,3307,Fusarium oxysporum f. sp. phaseoli,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
61372,plant,0,0,0,18190,Fusarium oxysporum f. sp. radicis-lycopersici,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
96318,plant,0,0,0,2947,Fusarium oxysporum f. sp. raphani,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
120042,plant,0,0,0,3295,Fusarium oxysporum f. sp. spinaciae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
380146,plant,0,0,0,3307,Fusarium oxysporum f. sp. tracheiphilum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
120041,plant,0,0,0,3307,Fusarium oxysporum f. sp. tulipae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,3,0
36050,plant,0,0,0,1886,Fusarium poae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
42674,plant,0,0,0,8811,Fusarium proliferatum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
101028,plant,0,0,0,10692,Fusarium pseudograminearum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
42676,plant,0,0,0,2375,Fusarium sacchari,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
169388,plant,0,0,0,3379,Fusarium solani,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
182099,plant,0,0,0,2005,Fusarium sp. IFO 7772,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,0
5514,plant,0,0,0,23753,Fusarium sporotrichioides,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,nectriaceae,fusarium,3,2,1
859,bacteria,0,0,0,7180,Fusobacterium necrophorum,bacteria,bacteria,fusobacteria,fusobacteriia,fusobacteriales,fusobacteriaceae,fusobacterium,0,5,1
143387,bacteria,0,0,0,3940,Fusobacterium necrophorum subsp. funduliforme,bacteria,bacteria,fusobacteria,fusobacteriia,fusobacteriales,fusobacteriaceae,fusobacterium,0,5,1
851,bacteria,0,0,0,19247,Fusobacterium nucleatum,bacteria,bacteria,fusobacteria,fusobacteriia,fusobacteriales,fusobacteriaceae,fusobacterium,0,5,1
76856,bacteria,0,0,0,1195,Fusobacterium nucleatum subsp. nucleatum,bacteria,bacteria,fusobacteria,fusobacteriia,fusobacteriales,fusobacteriaceae,fusobacterium,0,0,1
190304,bacteria,0,0,0,645908,Fusobacterium nucleatum subsp. nucleatum ATCC 25586,bacteria,bacteria,fusobacteria,fusobacteriia,fusobacteriales,fusobacteriaceae,fusobacterium,0,0,1
393480,bacteria,0,0,0,4909,Fusobacterium nucleatum subsp. polymorphum ATCC 10953,bacteria,bacteria,fusobacteria,fusobacteriia,fusobacteriales,fusobacteriaceae,fusobacterium,0,5,1
8049,vertebrate,1,0,0,21723,Gadus morhua,eukaryota,animalia,chordata,actinopterygii,gadiformes,gadidae,gadus,3,2,0
29850,plant,0,0,0,1527,Gaeumannomyces graminis,eukaryota,fungi,ascomycota,sordariomycetes,magnaporthales,magnaporthaceae,gaeumannomyces,1,1,0
36778,plant,0,0,0,1598,Gaeumannomyces graminis var. avenae,eukaryota,fungi,ascomycota,sordariomycetes,magnaporthales,magnaporthaceae,gaeumannomyces,1,1,0
36780,plant,0,0,0,1187,Gaeumannomyces graminis var. graminis,eukaryota,fungi,ascomycota,sordariomycetes,magnaporthales,magnaporthaceae,gaeumannomyces,1,3,0
36779,plant,0,0,0,2086,Gaeumannomyces graminis var. tritici,eukaryota,fungi,ascomycota,sordariomycetes,magnaporthales,magnaporthaceae,gaeumannomyces,1,1,0
27317,plant,0,0,0,5782,Galactomyces geotrichum,,fungi,ascomycota,saccharomycetes,saccharomycetales,dipodascaceae,geotrichum,2,3,1
4670,plant,0,0,0,1621,Galanthus nivalis,eukaryota,plantae,tracheophyta,liliopsida,asparagales,amaryllidaceae,galanthus,2,3,1
46745,invertebrate,0,0,0,2886,Galaxea fascicularis,eukaryota,animalia,cnidaria,anthozoa,scleractinia,euphylliidae,galaxea,2,2,1
130081,plant,0,0,0,9275,Galdieria sulphuraria,eukaryota,plantae,rhodophyta,cyanidiophyceae,cyanidiales,galdieriaceae,galdieria,2,0,1
47654,plant,0,0,0,1706,Galega orientalis,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,galega,2,5,1
7137,invertebrate,0,0,0,12547,Galleria mellonella,eukaryota,animalia,arthropoda,insecta,lepidoptera,pyralidae,galleria,2,3,1
9031,vertebrate,1,0,0,2719057,Gallus gallus,eukaryota,animalia,chordata,aves,galliformes,phasianidae,gallus,3,2,0
208526,vertebrate,1,0,0,1346,Gallus gallus gallus,eukaryota,animalia,chordata,aves,galliformes,phasianidae,gallus,2,3,1
9036,vertebrate,1,0,0,1898,Gallus sp.,eukaryota,animalia,chordata,aves,galliformes,phasianidae,gallus,3,3,0
33528,vertebrate,1,0,0,7854,Gambusia affinis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,gambusia,3,2,0
5315,plant,0,0,0,4204,Ganoderma lucidum,eukaryota,fungi,basidiomycota,agaricomycetes,polyporales,polyporaceae,ganoderma,3,3,0
58228,plant,0,0,0,1116,Garcinia mangostana,eukaryota,plantae,tracheophyta,magnoliopsida,malpighiales,clusiaceae,garcinia,2,5,1
69293,vertebrate,1,0,0,27075,Gasterosteus aculeatus,eukaryota,animalia,chordata,actinopterygii,gasterosteiformes,gasterosteidae,gasterosteus,3,3,0
91201,plant,0,0,0,1724,Gastrodia elata,eukaryota,plantae,tracheophyta,liliopsida,asparagales,orchidaceae,gastrodia,2,4,1
169758,invertebrate,0,0,0,1744,Gastrophysa atrocyanea,eukaryota,metazoa,arthropoda,insecta,coleoptera,chrysomelidae,gastrophysa,3,2,0
6769,invertebrate,0,0,0,13990,Gecarcinus lateralis,eukaryota,animalia,arthropoda,malacostraca,decapoda,gecarcinidae,gecarcinus,3,2,0
36310,vertebrate,1,0,0,1514,Gekko gecko,eukaryota,animalia,chordata,reptilia,squamata,gekkonidae,gekko,3,2,0
146911,vertebrate,1,0,0,4048,Gekko japonicus,eukaryota,animalia,chordata,reptilia,squamata,gekkonidae,gekko,2,0,1
1379,bacteria,0,0,0,2813,Gemella haemolysans,bacteria,bacteria,firmicutes,bacilli,bacillales,gemellaceae,gemella,0,0,1
235140,bacteria,0,0,0,14024,Gemmata sp. Wa1-1,bacteria,bacteria,planctomycetes,planctomycetacia,planctomycetales,planctomycetaceae,gemmata,1,6,0
38851,plant,0,0,0,12030,Gentiana lutea,eukaryota,plantae,tracheophyta,magnoliopsida,gentianales,gentianaceae,gentiana,2,0,1
292588,plant,0,0,0,1436,Gentiana scabra var. buergeri,eukaryota,plantae,tracheophyta,magnoliopsida,gentianales,gentianaceae,gentiana,2,0,1
55190,plant,0,0,0,7503,Gentiana triflora,eukaryota,plantae,tracheophyta,magnoliopsida,gentianales,gentianaceae,gentiana,2,2,1
171243,bacteria,0,0,0,1275,Geobacillus anatolicus,bacteria,,bacillota,bacilli,bacillales,bacillaceae,geobacillus,3,1,0
81408,bacteria,0,0,0,2226,Geobacillus caldoxylosilyticus,,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,0,5,1
1462,bacteria,0,0,0,16789,Geobacillus kaustophilus,bacteria,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,3,1,0
235909,bacteria,0,0,0,1017788,Geobacillus kaustophilus HTA426,bacteria,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,3,1,0
365048,bacteria,0,0,0,11238,Geobacillus phage GBSV1,,,,,,,,2,5,1
295930,bacteria,0,0,0,3093,Geobacillus sp. MO-1,bacteria,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,2,0,1
1422,bacteria,0,0,0,208484,Geobacillus stearothermophilus,bacteria,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,2,1,1
129338,bacteria,0,0,0,1718,Geobacillus subterraneus,bacteria,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,3,2,0
265948,bacteria,0,0,0,6183,Geobacillus tepidamans,,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,0,5,1
33938,bacteria,0,0,0,2762,Geobacillus thermocatenulatus,bacteria,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,3,1,0
33940,bacteria,0,0,0,3604,Geobacillus thermodenitrificans,bacteria,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,2,4,1
420246,bacteria,0,0,0,1008227,Geobacillus thermodenitrificans NG80-2,bacteria,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,2,1,1
1426,bacteria,0,0,0,10634,Geobacillus thermoglucosidasius,,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,0,0,1
33941,bacteria,0,0,0,12288,Geobacillus thermoleovorans,bacteria,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,3,1,0
153151,bacteria,0,0,0,1437,Geobacillus toebii,,bacteria,firmicutes,bacilli,bacillales,bacillaceae,geobacillus,0,5,1
447909,bacteria,0,0,0,12869,Geobacillus virus E2,,,,,,,,2,2,1
28232,bacteria,0,0,0,1732,Geobacter metallireducens,bacteria,bacteria,proteobacteria,deltaproteobacteria,desulfuromonadales,geobacteraceae,geobacter,3,1,0
269799,bacteria,0,0,0,1214699,Geobacter metallireducens GS-15,bacteria,bacteria,proteobacteria,deltaproteobacteria,desulfuromonadales,geobacteraceae,geobacter,1,1,0
35554,bacteria,0,0,0,1618,Geobacter sulfurreducens,bacteria,bacteria,proteobacteria,deltaproteobacteria,desulfuromonadales,geobacteraceae,geobacter,1,3,0
243231,bacteria,0,0,0,1142740,Geobacter sulfurreducens PCA,bacteria,bacteria,proteobacteria,deltaproteobacteria,desulfuromonadales,geobacteraceae,geobacter,1,1,0
351605,bacteria,0,0,0,1488635,Geobacter uraniumreducens Rf4,,,,,,,,3,1,0
6047,invertebrate,0,0,0,24822,Geodia cydonium,eukaryota,animalia,porifera,demospongiae,tetractinellida,geodiidae,geodia,3,2,0
27683,rodent,1,1,0,1128,Geomys knoxjonesi,eukaryota,animalia,chordata,mammalia,rodentia,geomyidae,geomys,3,3,0
292453,invertebrate,0,0,0,3547,Georissus sp. APV-2005,eukaryota,animalia,arthropoda,insecta,coleoptera,georissidae,georissus,2,2,1
50956,plant,0,0,0,1082,Geosiphon pyriformis,eukaryota,fungi,glomeromycota,glomeromycetes,archaeosporales,geosiphonaceae,geosiphon,0,5,1
