SpeciesID,Type,IsVertibrate,IsMammal,DNAtype,Ncodons,SpeciesName,Domain,Kingdom,Phylum,Class,Order,Family,Genus,RawMitKmeans,NMFMitKmeans,RawMitSpec,NMFMitSpec
228440,vertebrate,1,0,1,1026, Craugastor gollmeri,eukaryota,animalia,chordata,amphibia,anura,craugastoridae,craugastor,4,0,0,1
84990,vertebrate,1,0,1,2397, Crax rubra,eukaryota,animalia,chordata,aves,galliformes,cracidae,crax,4,0,0,1
143330,vertebrate,1,0,1,1789, Crenimugil crenilabis,eukaryota,animalia,chordata,actinopterygii,mugiliformes,mugilidae,crenimugil,3,3,1,0
107265,rodent,1,1,1,1143, Cricetomys emini,eukaryota,animalia,chordata,mammalia,rodentia,nesomyidae,cricetomys,1,0,0,1
10029,rodent,1,1,1,2939, Cricetulus griseus,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,cricetulus,1,3,0,1
119408,vertebrate,1,0,1,1054, Crinifer piscator,eukaryota,animalia,chordata,aves,musophagiformes,musophagidae,crinifer,4,3,0,1
184539,invertebrate,0,0,1,2198, Crioceris duodecimpunctata,eukaryota,animalia,arthropoda,insecta,coleoptera,chrysomelidae,crioceris,2,1,2,0
5657,invertebrate,0,0,1,1029, Crithidia oncopelti,,,,,,trypanosomatidae,,2,1,2,0
62277,mammal,1,1,1,8360, Crocidura dsinezumi,eukaryota,animalia,chordata,mammalia,eulipotyphla,soricidae,crocidura,1,3,0,0
155306,mammal,1,1,1,1140, Crocidura kurodai,,animalia,chordata,mammalia,soricomorpha,soricidae,crocidura,1,3,0,1
36802,mammal,1,1,1,5415, Crocidura russula,eukaryota,animalia,chordata,mammalia,eulipotyphla,soricidae,crocidura,1,3,0,0
183721,mammal,1,1,1,3420, Crocidura shantungensis,eukaryota,animalia,chordata,mammalia,eulipotyphla,soricidae,crocidura,1,3,0,1
65694,mammal,1,1,1,3276, Crocidura sibirica,eukaryota,animalia,chordata,mammalia,eulipotyphla,soricidae,crocidura,1,3,0,0
52631,mammal,1,1,1,1140, Crocidura suaveolens,eukaryota,animalia,chordata,mammalia,eulipotyphla,soricidae,crocidura,1,3,0,0
8501,vertebrate,1,0,1,5626, Crocodylus niloticus,eukaryota,animalia,chordata,reptilia,crocodylia,crocodylidae,crocodylus,1,0,0,1
8502,vertebrate,1,0,1,6242, Crocodylus porosus,eukaryota,animalia,chordata,reptilia,crocodylia,crocodylidae,crocodylus,1,0,0,1
68455,vertebrate,1,0,1,3172, Crocodylus siamensis,eukaryota,animalia,chordata,reptilia,crocodylia,crocodylidae,crocodylus,1,0,0,1
9678,mammal,1,1,1,1488, Crocuta crocuta,eukaryota,animalia,chordata,mammalia,carnivora,hyaenidae,crocuta,4,0,0,1
299317,vertebrate,1,0,1,1782, Cromeria nilotica,eukaryota,animalia,chordata,actinopterygii,gonorynchiformes,kneriidae,cromeria,3,4,1,0
7980,vertebrate,1,0,1,3201, Crossostoma lacustre,,animalia,chordata,actinopterygii,cypriniformes,balitoridae,crossostoma,3,3,1,1
384069,vertebrate,1,0,1,1485, Crotalus mitchellii pyrrhus,eukaryota,animalia,chordata,reptilia,squamata,viperidae,crotalus,1,4,0,0
338776,vertebrate,1,0,1,1974, Crotalus willardi obscurus,eukaryota,animalia,chordata,reptilia,squamata,viperidae,crotalus,1,4,0,0
103947,vertebrate,1,0,1,1566, Crotophaga ani,eukaryota,animalia,chordata,aves,cuculiformes,cuculidae,crotophaga,4,0,0,1
5116,plant,0,0,1,5879, Cryphonectria parasitica,eukaryota,fungi,ascomycota,sordariomycetes,diaporthales,cryphonectriaceae,cryphonectria,0,2,2,2
2866,plant,0,0,1,2119, Crypthecodinium cohnii,eukaryota,chromista,dinophyta,dinophyceae,gonyaulacales,crypthecodiniaceae,crypthecodinium,2,1,2,0
178876,plant,0,0,1,5986, Cryptococcus neoformans var. grubii,eukaryota,fungi,basidiomycota,tremellomycetes,tremellales,cryptococcaceae,cryptococcus,1,4,0,0
40410,plant,0,0,1,2432, Cryptococcus neoformans var. neoformans,eukaryota,fungi,basidiomycota,tremellomycetes,tremellales,cryptococcaceae,cryptococcus,1,4,0,0
10174,rodent,1,1,1,1140, Cryptomys damarensis,,animalia,chordata,mammalia,rodentia,bathyergidae,cryptomys,1,3,0,0
94188,mammal,1,1,1,1488, Cryptoprocta ferox,eukaryota,animalia,chordata,mammalia,carnivora,eupleridae,cryptoprocta,4,0,0,1
268770,mammal,1,1,1,1140, Cryptotis goldmani,eukaryota,animalia,chordata,mammalia,eulipotyphla,soricidae,cryptotis,1,3,0,1
268771,mammal,1,1,1,1140, Cryptotis magna,,animalia,chordata,mammalia,soricomorpha,soricidae,cryptotis,4,0,0,1
183661,mammal,1,1,1,1145, Cryptotis parva,,animalia,chordata,mammalia,soricomorpha,soricidae,cryptotis,1,0,0,1
57238,vertebrate,1,0,1,3128, Crypturellus tataupa,eukaryota,animalia,chordata,aves,tinamiformes,tinamidae,crypturellus,3,3,0,1
342439,vertebrate,1,0,1,5618, Ctenochaetus marginatus,eukaryota,animalia,chordata,actinopterygii,perciformes,acanthuridae,ctenochaetus,3,4,0,0
167447,vertebrate,1,0,1,1338, Ctenogobius saepepallens,eukaryota,animalia,chordata,actinopterygii,perciformes,gobiidae,ctenogobius,3,4,1,2
34838,rodent,1,1,1,1900, Ctenomys boliviensis,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,0,0,1
77911,rodent,1,1,1,1140, Ctenomys coyhaiquensis,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,3,0,1
170737,rodent,1,1,1,1520, Ctenomys fulvus,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,0,0,1
170738,rodent,1,1,1,1140, Ctenomys magellanicus,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,0,0,1
61874,rodent,1,1,1,1140, Ctenomys mendocinus,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,3,0,1
61877,rodent,1,1,1,1140, Ctenomys opimus,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,0,0,1
88126,rodent,1,1,1,6443, Ctenomys rionegrensis,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,3,0,1
55520,rodent,1,1,1,1140, Ctenomys talarum,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,3,0,1
88127,rodent,1,1,1,1140, Ctenomys torquatus,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,3,0,1
112857,rodent,1,1,1,1140, Ctenomys tuconax,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,0,0,1
112858,rodent,1,1,1,1140, Ctenomys tucumanus,eukaryota,animalia,chordata,mammalia,rodentia,ctenomyidae,ctenomys,1,3,0,1
55661,vertebrate,1,0,1,1054, Cuculus canorus,eukaryota,animalia,chordata,aves,cuculiformes,cuculidae,cuculus,4,0,0,1
28833,invertebrate,0,0,1,2948, Cucumaria miniata,eukaryota,animalia,echinodermata,holothuroidea,dendrochirotida,cucumariidae,cucumaria,1,3,0,0
3659,plant,0,0,1,2219, Cucumis sativus,bacteria,plantae,tracheophyta,magnoliopsida,cucurbitales,cucurbitaceae,cucumis,3,2,1,2
72008,vertebrate,1,0,1,3791, Cuora aurocapitata,eukaryota,animalia,chordata,reptilia,testudines,geoemydidae,cuora,1,0,0,1
227177,vertebrate,1,0,1,2904, Cursorius temminckii,eukaryota,animalia,chordata,aves,charadriiformes,glareolidae,cursorius,4,0,0,1
335539,invertebrate,0,0,1,1617, Cyamus erraticus,eukaryota,animalia,arthropoda,malacostraca,amphipoda,cyamidae,cyamus,0,1,2,0
335538,invertebrate,0,0,1,1617, Cyamus gracilis,eukaryota,animalia,arthropoda,malacostraca,amphipoda,cyamidae,cyamus,0,2,2,2
335537,invertebrate,0,0,1,5929, Cyamus ovalis,eukaryota,animalia,arthropoda,malacostraca,amphipoda,cyamidae,cyamus,0,1,2,0
280699,plant,0,0,1,8177, Cyanidioschyzon merolae strain 10D,eukaryota,plantae,rhodophyta,cyanidiophyceae,cyanidiales,cyanidiaceae,cyanidioschyzon,2,1,2,0
2771,plant,0,0,1,2877, Cyanidium caldarium,eukaryota,plantae,rhodophyta,cyanidiophyceae,cyanidiales,cyanidiaceae,cyanidium,2,1,2,0
200375,vertebrate,1,0,1,1136, Cyanophaia bicolor,eukaryota,animalia,chordata,aves,apodiformes,trochilidae,cyanophaia,4,4,0,0
193064,vertebrate,1,0,1,1905, Cyanopica cyanus pallescens,eukaryota,animalia,chordata,aves,passeriformes,corvidae,cyanopica,4,3,0,1
114432,vertebrate,1,0,1,1140, Cyanoramphus auriceps,eukaryota,animalia,chordata,aves,psittaciformes,psittacidae,cyanoramphus,4,3,0,0
154813,vertebrate,1,0,1,2012, Cycleptus elongatus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,catostomidae,cycleptus,3,3,1,0
110926,vertebrate,1,0,1,3080, Cygnus columbianus,eukaryota,animalia,chordata,aves,anseriformes,anatidae,cygnus,4,0,0,1
186578,vertebrate,1,0,1,2142, Cylindrophis ruffus,eukaryota,animalia,chordata,reptilia,squamata,cylindrophiidae,cylindrophis,1,0,0,1
50794,vertebrate,1,0,1,1799, Cymatogaster aggregata,eukaryota,animalia,chordata,actinopterygii,perciformes,embiotocidae,cymatogaster,3,3,1,1
41010,mammal,1,1,1,1487, Cynictis penicillata,eukaryota,animalia,chordata,mammalia,carnivora,herpestidae,cynictis,4,0,0,1
9457,primate,1,1,1,6494, Cynocephalus variegatus,,animalia,chordata,mammalia,dermoptera,cynocephalidae,cynocephalus,1,0,0,1
45480,rodent,1,1,1,8511, Cynomys ludovicianus,eukaryota,animalia,chordata,mammalia,rodentia,sciuridae,cynomys,1,4,0,0
99826,rodent,1,1,1,1140, Cynomys mexicanus,eukaryota,animalia,chordata,mammalia,rodentia,sciuridae,cynomys,1,3,0,1
58060,mammal,1,1,1,1488, Cynopterus brachyotis,eukaryota,animalia,chordata,mammalia,chiroptera,pteropodidae,cynopterus,4,0,0,1
298109,mammal,1,1,1,12160, Cynopterus horsfieldi,,animalia,chordata,mammalia,chiroptera,pteropodidae,cynopterus,4,0,0,1
9400,mammal,1,1,1,1047, Cynopterus sphinx,eukaryota,animalia,chordata,mammalia,chiroptera,pteropodidae,cynopterus,4,0,0,1
190797,vertebrate,1,0,1,3177, Cyphocharax magdalenae,eukaryota,animalia,chordata,actinopterygii,characiformes,curimatidae,cyphocharax,3,4,0,0
309882,vertebrate,1,0,1,5583, Cyprichromis cf. leptosoma 'jumbo',eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,cyprichromis,3,3,1,0
309876,vertebrate,1,0,1,1047, Cyprichromis cf. leptosoma 'jumbo tricolor',eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,cyprichromis,3,3,1,0
309874,vertebrate,1,0,1,1047, Cyprichromis cf. leptosoma 'yellow',eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,cyprichromis,3,3,1,0
51791,vertebrate,1,0,1,2443, Cyprichromis leptosoma,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,cyprichromis,3,3,1,0
309879,vertebrate,1,0,1,1745, Cyprichromis microlepidotus,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,cyprichromis,3,3,1,0
309881,vertebrate,1,0,1,1047, Cyprichromis pavo,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,cyprichromis,3,3,1,0
309894,vertebrate,1,0,1,2094, Cyprichromis zonatus,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,cyprichromis,3,3,1,1
87715,vertebrate,1,0,1,1636, Cyprinella gibbsi,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,cyprinella,3,2,1,2
28791,vertebrate,1,0,1,3426, Cyprinella lutrensis,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,cyprinella,3,4,1,2
13477,vertebrate,1,0,1,2921, Cyprinella spiloptera,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,cyprinella,3,2,1,2
28792,vertebrate,1,0,1,1495, Cyprinella venusta,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,cyprinella,3,3,1,0
323268,vertebrate,1,0,1,1458, Cyprinodon alvarezi,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
141418,vertebrate,1,0,1,1458, Cyprinodon artifrons,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
323276,vertebrate,1,0,1,1458, Cyprinodon bifasciatus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
323263,vertebrate,1,0,1,2823, Cyprinodon bondi,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,3,1,0
323265,vertebrate,1,0,1,1458, Cyprinodon bovinus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
323266,vertebrate,1,0,1,1457, Cyprinodon elegans,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
323270,vertebrate,1,0,1,3638, Cyprinodon eximius,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
69137,vertebrate,1,0,1,1807, Cyprinodon fontinalis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
69138,vertebrate,1,0,1,1078, Cyprinodon macularius,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,3,1,0
125317,vertebrate,1,0,1,1396, Cyprinodon macularius eremus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,3,1,1
125318,vertebrate,1,0,1,4886, Cyprinodon macularius macularius,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,3,1,1
323274,vertebrate,1,0,1,1454, Cyprinodon meeki,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
323272,vertebrate,1,0,1,2914, Cyprinodon nazas,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
33520,vertebrate,1,0,1,3172, Cyprinodon nevadensis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
350060,vertebrate,1,0,1,2792, Cyprinodon nichollsi,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,3,1,0
323271,vertebrate,1,0,1,1458, Cyprinodon pachycephalus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
323264,vertebrate,1,0,1,1458, Cyprinodon pecosensis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
323278,vertebrate,1,0,1,1458, Cyprinodon pisteri,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
69139,vertebrate,1,0,1,1078, Cyprinodon radiosus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,3,1,0
28742,vertebrate,1,0,1,5918, Cyprinodon rubrofluviatilis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
350059,vertebrate,1,0,1,3489, Cyprinodon sp. AAE-2005,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,3,1,0
28743,vertebrate,1,0,1,7233, Cyprinodon variegatus,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
350061,vertebrate,1,0,1,4188, Cyprinodon variegatus riverendi,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,3,1,0
323267,vertebrate,1,0,1,1458, Cyprinodon veronicae,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,cyprinodontidae,cyprinodon,3,4,1,0
7962,vertebrate,1,0,1,4773, Cyprinus carpio,eukaryota,metazoa,chordata,actinopteri,cypriniformes,cyprinidae,cyprinus,1,3,0,1
283373,vertebrate,1,0,1,2352, Cypselurus hiraii,eukaryota,animalia,chordata,actinopterygii,beloniformes,exocoetidae,cypselurus,3,3,1,1
39293,mammal,1,1,1,6884, Cystophora cristata,eukaryota,animalia,chordata,mammalia,carnivora,phocidae,cystophora,1,0,0,1
38616,mammal,1,1,1,2962, Dactylopsila trivirgata,eukaryota,animalia,chordata,mammalia,diprotodontia,petauridae,dactylopsila,1,0,0,1
143342,vertebrate,1,0,1,1784, Dactyloptena peterseni,eukaryota,animalia,chordata,actinopterygii,scorpaeniformes,dactylopteridae,dactyloptena,3,3,1,1
181453,vertebrate,1,0,1,1459, Dactyloptena tiltoni,eukaryota,animalia,chordata,actinopterygii,scorpaeniformes,dactylopteridae,dactyloptena,3,4,1,0
58002,invertebrate,0,0,1,3032, Daktulosphaira vitifoliae,eukaryota,animalia,arthropoda,insecta,hemiptera,phylloxeridae,daktulosphaira,2,1,2,0
75939,vertebrate,1,0,1,2513, Dallia pectoralis,eukaryota,animalia,chordata,actinopterygii,esociformes,umbridae,dallia,3,4,1,0
9931,mammal,1,1,1,1247, Damaliscus pygargus,eukaryota,animalia,chordata,mammalia,artiodactyla,bovidae,damaliscus,4,3,0,1
143336,vertebrate,1,0,1,2129, Danacetichthys galathenus,eukaryota,animalia,chordata,actinopterygii,cetomimiformes,cetomimidae,danacetichthys,3,3,1,0
7955,vertebrate,1,0,1,3249, Danio rerio,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,danio,1,3,0,1
121629,invertebrate,0,0,1,3504, Daphnia melanica,eukaryota,animalia,arthropoda,branchiopoda,diplostraca,daphniidae,daphnia,0,2,1,2
6669,invertebrate,0,0,1,54539, Daphnia pulex,eukaryota,animalia,arthropoda,branchiopoda,diplostraca,daphniidae,daphnia,0,2,1,2
91608,vertebrate,1,0,1,1988, Dascyllus albisella,eukaryota,animalia,chordata,actinopterygii,perciformes,pomacentridae,dascyllus,3,4,1,0
80949,vertebrate,1,0,1,5396, Dascyllus aruanus,eukaryota,animalia,chordata,actinopterygii,perciformes,pomacentridae,dascyllus,3,4,1,0
91609,vertebrate,1,0,1,1704, Dascyllus carneus,eukaryota,animalia,chordata,actinopterygii,perciformes,pomacentridae,dascyllus,3,4,1,0
91610,vertebrate,1,0,1,1988, Dascyllus flavicaudus,eukaryota,animalia,chordata,actinopterygii,perciformes,pomacentridae,dascyllus,3,4,1,0
80950,vertebrate,1,0,1,1420, Dascyllus melanurus,eukaryota,animalia,chordata,actinopterygii,perciformes,pomacentridae,dascyllus,3,4,1,0
80951,vertebrate,1,0,1,7099, Dascyllus reticulatus,eukaryota,animalia,chordata,actinopterygii,perciformes,pomacentridae,dascyllus,3,4,1,0
194453,vertebrate,1,0,1,1136, Dascyllus strasburgi,eukaryota,animalia,chordata,actinopterygii,perciformes,pomacentridae,dascyllus,3,4,1,0
50790,vertebrate,1,0,1,5112, Dascyllus trimaculatus,eukaryota,animalia,chordata,actinopterygii,perciformes,pomacentridae,dascyllus,3,4,1,0
42152,rodent,1,1,1,2278, Dasyprocta leporina,eukaryota,animalia,chordata,mammalia,rodentia,dasyproctidae,dasyprocta,4,0,0,1
9361,mammal,1,1,1,3189, Dasypus novemcinctus,eukaryota,animalia,chordata,mammalia,cingulata,dasypodidae,dasypus,1,0,0,1
342090,mammal,1,1,1,1146, Dasyuridae sp. JMZ-2005,eukaryota,animalia,chordata,mammalia,dasyuromorphia,dasyuridae,,1,0,0,1
9280,mammal,1,1,1,3230, Dasyurus hallucatus,eukaryota,animalia,chordata,mammalia,dasyuromorphia,dasyuridae,dasyurus,1,3,0,1
31869,primate,1,1,1,1285, Daubentonia madagascariensis,eukaryota,animalia,chordata,mammalia,primates,daubentoniidae,daubentonia,4,4,0,0
4039,plant,0,0,1,11232, Daucus carota,eukaryota,plantae,tracheophyta,magnoliopsida,apiales,apiaceae,daucus,0,2,1,2
9728,mammal,1,1,1,1517, Delphinus delphis,eukaryota,animalia,chordata,mammalia,cetacea,delphinidae,delphinus,4,0,0,1
58199,vertebrate,1,0,1,6406, Dendroica adelaidae,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,4,0,0
231566,vertebrate,1,0,1,1375, Dendroica caerulescens,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
231568,vertebrate,1,0,1,1376, Dendroica castanea,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
294742,vertebrate,1,0,1,1376, Dendroica cerulea,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
111975,vertebrate,1,0,1,3511, Dendroica coronata,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,4,0,0
92120,vertebrate,1,0,1,1376, Dendroica discolor,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
65569,vertebrate,1,0,1,1658, Dendroica dominica,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
240591,vertebrate,1,0,1,3132, Dendroica fusca,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
294743,vertebrate,1,0,1,1376, Dendroica graciae,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
92121,vertebrate,1,0,1,1653, Dendroica magnolia,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
111976,vertebrate,1,0,1,4498, Dendroica nigrescens,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,4,0,0
111977,vertebrate,1,0,1,3076, Dendroica occidentalis,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,3,0,0
231567,vertebrate,1,0,1,1376, Dendroica palmarum,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
92122,vertebrate,1,0,1,1658, Dendroica pensylvanica,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
123631,vertebrate,1,0,1,5511, Dendroica petechia,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,4,0,0
182907,vertebrate,1,0,1,2388, Dendroica pinus,,animalia,chordata,aves,passeriformes,parulidae,setophaga,4,0,0,1
65572,vertebrate,1,0,1,7665, Dendroica plumbea,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,4,0,0
85536,vertebrate,1,0,1,1376, Dendroica striata,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,0,0,1
92123,vertebrate,1,0,1,3400, Dendroica tigrina,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,3,0,1
111978,vertebrate,1,0,1,3362, Dendroica townsendi,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,3,0,0
92124,vertebrate,1,0,1,2227, Dendroica virens,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,3,0,1
264816,vertebrate,1,0,1,2557, Dendroica vitellina crawfordi,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,3,0,0
264817,vertebrate,1,0,1,2397, Dendroica vitellina vitellina,,animalia,chordata,aves,passeriformes,parulidae,dendroica,4,3,0,1
